"location","time","IS","temp","consumer","resource","con_mass","con_abun","res_mass","res_abun","source","con_taxonomy"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Caloneis",0.000846385,4,2.75e-07,184165.8603,"regional","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Cocconeis",0.000846385,4,1.2485e-06,541056.78725,"stream","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","CPOM",0.000846385,4,NA,NA,"regional","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Cymbella",0.000846385,4,2.23e-07,698385.1745,"stream","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Diamesa bertrami",0.000846385,4,0.044076566,156,"regional","group"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Diamesa zernyi",0.000846385,4,0.029048283,76,"regional","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Diatoma",0.000846385,4,1.17e-06,4144288.438,"stream","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Epithemia",0.000846385,4,4.05e-06,4750460.965,"stream","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Eukiefferiella minor",0.000846385,4,0.044991154,2880,"regional","group"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Filamentous algae",0.000846385,4,NA,NA,"regional","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","FPOM",0.000846385,4,NA,NA,"stream","group"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Fragilaria",0.000846385,4,2.67725e-07,23346000.275075,"stream","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Frustulia",0.000846385,4,2.6e-06,732920.9873,"stream","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Gomphonema",0.000846385,4,8.569e-08,4405140.5485,"stream","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Green algae",0.000846385,4,NA,NA,"regional","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Macrophytes",0.000846385,4,NA,NA,"regional","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Melosira",0.000846385,4,5.11e-07,548755.127,"regional","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Meridion",0.000846385,4,6.2e-07,99217094.51,"stream","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Micropsectra atrofasciata",0.000846385,4,0.01975738,136,"regional","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Navicula",0.000846385,4,1.8472e-07,4297694.42524,"stream","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Nitzschia",0.000846385,4,4.95e-08,5980957.10205,"regional","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Orthocladius sp.",0.000846385,4,0.021709957,48,"regional","group"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Pinnularia",0.000846385,4,6.05e-08,1469584.429,"regional","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Rhoicosphenia",0.000846385,4,7.58e-08,2195020.508,"regional","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Rhopalodia",0.000846385,4,1.68e-06,1270021.889,"stream","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Synedra",0.000846385,4,8.96e-06,13269820.6,"stream","species"
"Hengill","August 2008",14,9.7,"Simulium vittatum","Thienemanniella sp.",0.000846385,4,0.029898645,1104,"regional","group"
"Hengill","August 2008",14,9.7,"Sperchon glandulosus","Achnanthes",0.145664999,196,1.92e-07,39696494.58,"regional","species"
"Hengill","August 2008",14,9.7,"Sperchon glandulosus","Cocconeis",0.145664999,196,1.2485e-06,541056.78725,"regional","species"
"Hengill","August 2008",14,9.7,"Sperchon glandulosus","FPOM",0.145664999,196,NA,NA,"regional","species"
"Hengill","August 2008",14,9.7,"Sperchon glandulosus","Green algae",0.145664999,196,NA,NA,"regional","species"
"Hengill","August 2008",14,9.7,"Sperchon glandulosus","Meridion",0.145664999,196,6.2e-07,99217094.51,"regional","species"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Achnanthes",0.029898645,1104,1.92e-07,39696494.58,"stream","group"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Amphora",0.029898645,1104,7.915e-08,633139.71745,"stream","species"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Caloneis",0.029898645,1104,2.75e-07,184165.8603,"stream","group"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Cocconeis",0.029898645,1104,1.2485e-06,541056.78725,"stream","species"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Cymbella",0.029898645,1104,2.23e-07,698385.1745,"stream","group"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Diatoma",0.029898645,1104,1.17e-06,4144288.438,"stream","species"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Epithemia",0.029898645,1104,4.05e-06,4750460.965,"stream","species"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","FPOM",0.029898645,1104,NA,NA,"stream","species"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Fragilaria",0.029898645,1104,2.67725e-07,23346000.275075,"stream","group"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Frustulia",0.029898645,1104,2.6e-06,732920.9873,"stream","group"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Gomphonema",0.029898645,1104,8.569e-08,4405140.5485,"stream","species"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Meridion",0.029898645,1104,6.2e-07,99217094.51,"stream","species"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Navicula",0.029898645,1104,1.8472e-07,4297694.42524,"stream","group"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Nitzschia",0.029898645,1104,4.95e-08,5980957.10205,"stream","group"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Rhoicosphenia",0.029898645,1104,7.58e-08,2195020.508,"stream","species"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Rhopalodia",0.029898645,1104,1.68e-06,1270021.889,"stream","group"
"Hengill","August 2008",14,9.7,"Thienemanniella sp.","Synedra",0.029898645,1104,8.96e-06,13269820.6,"stream","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Achnanthes",0.00182087,8,1.78e-07,19935316.8115667,"regional","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Amphora",0.00182087,8,7.9e-08,931488.2742,"regional","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Cocconeis",0.00182087,8,1.98e-06,15151717.1763333,"regional","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","CPOM",0.00182087,8,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Cymbella",0.00182087,8,4.64e-07,518350.4852,"literature","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Diatoma",0.00182087,8,1.56e-06,13475405.37,"regional","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Diploneis",0.00182087,8,1.15e-05,315150.5887,"literature","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Epithemia",0.00182087,8,1.9365e-06,1751025.856,"regional","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Filamentous algae",0.00182087,8,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","FPOM",0.00182087,8,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Fragilaria",0.00182087,8,1.00833333333333e-07,80469905.6366667,"literature","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Gomphonema",0.00182087,8,5.59e-08,3508952.208,"regional","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Meridion",0.00182087,8,5.87e-07,6996877.928,"regional","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Navicula",0.00182087,8,8.89325e-07,5020114.4662375,"regional","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Nitzschia",0.00182087,8,5.712e-08,13115670.299,"literature","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Opephora",0.00182087,8,4.57e-07,1036700.97,"literature","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Pinnularia",0.00182087,8,3.52e-07,3600038.912,"literature","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Rhoicosphenia",0.00182087,8,4.8e-08,1232675.371,"literature","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Rhopalodia",0.00182087,8,2.49e-06,1555051.456,"literature","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Surirella",0.00182087,8,7.3e-07,518350.4852,"literature","species"
"Hengill","August 2008",16,14.5,"Capnia vidua","Synedra",0.00182087,8,6.19e-06,2297303.325,"regional","species"
"Hengill","August 2008",16,14.5,"Clinocera stagnalis","Diamesa bertrami",0.091368778,4,0.114414411,4,"literature","species"
"Hengill","August 2008",16,14.5,"Clinocera stagnalis","Diamesa zernyi",0.091368778,4,0.091693634,4,"literature","species"
"Hengill","August 2008",16,14.5,"Clinocera stagnalis","Eukiefferiella minor",0.091368778,4,0.035555132,1584,"literature","species"
"Hengill","August 2008",16,14.5,"Clinocera stagnalis","Metriocnemus sp. B",0.091368778,4,0.016295823,4,"literature","species"
"Hengill","August 2008",16,14.5,"Clinocera stagnalis","Micropsectra atrofasciata",0.091368778,4,0.026145028,444,"literature","species"
"Hengill","August 2008",16,14.5,"Clinocera stagnalis","Orthocladius sp.",0.091368778,4,0.02918467,180,"literature","species"
"Hengill","August 2008",16,14.5,"Clinocera stagnalis","Rheocricotopus effesus",0.091368778,4,0.043401935,12,"literature","species"
"Hengill","August 2008",16,14.5,"Clinocera stagnalis","Simulium aureum",0.091368778,4,0.510689104,28,"literature","species"
"Hengill","August 2008",16,14.5,"Clinocera stagnalis","Simulium vittatum",0.091368778,4,0.78824529,28,"literature","species"
"Hengill","August 2008",16,14.5,"Clinocera stagnalis","Thienemanniella sp.",0.091368778,4,0.036557447,488,"literature","species"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Achnanthes",0.114414411,4,1.78e-07,19935316.8115667,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Amphora",0.114414411,4,7.9e-08,931488.2742,"regional","group"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Cocconeis",0.114414411,4,1.98e-06,15151717.1763333,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","CPOM",0.114414411,4,NA,NA,"regional","group"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Cymbella",0.114414411,4,4.64e-07,518350.4852,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Diatoma",0.114414411,4,1.56e-06,13475405.37,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Diploneis",0.114414411,4,1.15e-05,315150.5887,"regional","group"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Epithemia",0.114414411,4,1.9365e-06,1751025.856,"regional","group"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Filamentous algae",0.114414411,4,NA,NA,"regional","group"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","FPOM",0.114414411,4,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Fragilaria",0.114414411,4,1.00833333333333e-07,80469905.6366667,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Gomphonema",0.114414411,4,5.59e-08,3508952.208,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Meridion",0.114414411,4,5.87e-07,6996877.928,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Navicula",0.114414411,4,8.89325e-07,5020114.4662375,"regional","group"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Nitzschia",0.114414411,4,5.712e-08,13115670.299,"regional","group"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Rhoicosphenia",0.114414411,4,4.8e-08,1232675.371,"regional","group"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Rhopalodia",0.114414411,4,2.49e-06,1555051.456,"regional","group"
"Hengill","August 2008",16,14.5,"Diamesa bertrami","Synedra",0.114414411,4,6.19e-06,2297303.325,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Achnanthes",0.091693634,4,1.78e-07,19935316.8115667,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Amphora",0.091693634,4,7.9e-08,931488.2742,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Cocconeis",0.091693634,4,1.98e-06,15151717.1763333,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","CPOM",0.091693634,4,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Cymbella",0.091693634,4,4.64e-07,518350.4852,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Diatoma",0.091693634,4,1.56e-06,13475405.37,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Diploneis",0.091693634,4,1.15e-05,315150.5887,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Epithemia",0.091693634,4,1.9365e-06,1751025.856,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Filamentous algae",0.091693634,4,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","FPOM",0.091693634,4,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Fragilaria",0.091693634,4,1.00833333333333e-07,80469905.6366667,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Gomphonema",0.091693634,4,5.59e-08,3508952.208,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Meridion",0.091693634,4,5.87e-07,6996877.928,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Navicula",0.091693634,4,8.89325e-07,5020114.4662375,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Nitzschia",0.091693634,4,5.712e-08,13115670.299,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Rhoicosphenia",0.091693634,4,4.8e-08,1232675.371,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Rhopalodia",0.091693634,4,2.49e-06,1555051.456,"regional","species"
"Hengill","August 2008",16,14.5,"Diamesa zernyi","Synedra",0.091693634,4,6.19e-06,2297303.325,"regional","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Achnanthes",0.035555132,1584,1.78e-07,19935316.8115667,"stream","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Amphora",0.035555132,1584,7.9e-08,931488.2742,"regional","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Cocconeis",0.035555132,1584,1.98e-06,15151717.1763333,"stream","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","CPOM",0.035555132,1584,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Cymbella",0.035555132,1584,4.64e-07,518350.4852,"stream","group"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Diatoma",0.035555132,1584,1.56e-06,13475405.37,"stream","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Diploneis",0.035555132,1584,1.15e-05,315150.5887,"regional","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Epithemia",0.035555132,1584,1.9365e-06,1751025.856,"stream","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Filamentous algae",0.035555132,1584,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","FPOM",0.035555132,1584,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Fragilaria",0.035555132,1584,1.00833333333333e-07,80469905.6366667,"stream","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Gomphonema",0.035555132,1584,5.59e-08,3508952.208,"stream","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Meridion",0.035555132,1584,5.87e-07,6996877.928,"stream","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Navicula",0.035555132,1584,8.89325e-07,5020114.4662375,"stream","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Nitzschia",0.035555132,1584,5.712e-08,13115670.299,"regional","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Pinnularia",0.035555132,1584,3.52e-07,3600038.912,"regional","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Rhoicosphenia",0.035555132,1584,4.8e-08,1232675.371,"stream","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Rhopalodia",0.035555132,1584,2.49e-06,1555051.456,"stream","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Surirella",0.035555132,1584,7.3e-07,518350.4852,"regional","species"
"Hengill","August 2008",16,14.5,"Eukiefferiella minor","Synedra",0.035555132,1584,6.19e-06,2297303.325,"stream","species"
"Hengill","August 2008",16,14.5,"Limnophora riparia","Diamesa bertrami",0.229351061,28,0.114414411,4,"literature","species"
"Hengill","August 2008",16,14.5,"Limnophora riparia","Diamesa zernyi",0.229351061,28,0.091693634,4,"regional","species"
"Hengill","August 2008",16,14.5,"Limnophora riparia","Diatoma",0.229351061,28,1.56e-06,13475405.37,"stream","species"
"Hengill","August 2008",16,14.5,"Limnophora riparia","Eukiefferiella minor",0.229351061,28,0.035555132,1584,"regional","species"
"Hengill","August 2008",16,14.5,"Limnophora riparia","Metriocnemus sp. B",0.229351061,28,0.016295823,4,"literature","species"
"Hengill","August 2008",16,14.5,"Limnophora riparia","Micropsectra atrofasciata",0.229351061,28,0.026145028,444,"literature","species"
"Hengill","August 2008",16,14.5,"Limnophora riparia","Oligochaeta indet.",0.229351061,28,0.021946791,1508,"literature","species"
"Hengill","August 2008",16,14.5,"Limnophora riparia","Orthocladius sp.",0.229351061,28,0.02918467,180,"literature","species"
"Hengill","August 2008",16,14.5,"Limnophora riparia","Rheocricotopus effesus",0.229351061,28,0.043401935,12,"literature","species"
"Hengill","August 2008",16,14.5,"Limnophora riparia","Simulium aureum",0.229351061,28,0.510689104,28,"literature","species"
"Hengill","August 2008",16,14.5,"Limnophora riparia","Simulium vittatum",0.229351061,28,0.78824529,28,"regional","species"
"Hengill","August 2008",16,14.5,"Limnophora riparia","Synedra",0.229351061,28,6.19e-06,2297303.325,"stream","species"
"Hengill","August 2008",16,14.5,"Limnophora riparia","Thienemanniella sp.",0.229351061,28,0.036557447,488,"literature","species"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Achnanthes",0.016295823,4,1.78e-07,19935316.8115667,"stream","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Amphora",0.016295823,4,7.9e-08,931488.2742,"regional","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Cocconeis",0.016295823,4,1.98e-06,15151717.1763333,"stream","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","CPOM",0.016295823,4,NA,NA,"regional","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Cymbella",0.016295823,4,4.64e-07,518350.4852,"stream","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Diatoma",0.016295823,4,1.56e-06,13475405.37,"stream","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Diploneis",0.016295823,4,1.15e-05,315150.5887,"regional","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Epithemia",0.016295823,4,1.9365e-06,1751025.856,"stream","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Filamentous algae",0.016295823,4,NA,NA,"regional","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","FPOM",0.016295823,4,NA,NA,"regional","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Fragilaria",0.016295823,4,1.00833333333333e-07,80469905.6366667,"stream","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Gomphonema",0.016295823,4,5.59e-08,3508952.208,"stream","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Meridion",0.016295823,4,5.87e-07,6996877.928,"stream","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Navicula",0.016295823,4,8.89325e-07,5020114.4662375,"stream","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Nitzschia",0.016295823,4,5.712e-08,13115670.299,"regional","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Pinnularia",0.016295823,4,3.52e-07,3600038.912,"regional","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Rhoicosphenia",0.016295823,4,4.8e-08,1232675.371,"stream","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Rhopalodia",0.016295823,4,2.49e-06,1555051.456,"stream","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Surirella",0.016295823,4,7.3e-07,518350.4852,"regional","group"
"Hengill","August 2008",16,14.5,"Metriocnemus sp. B","Synedra",0.016295823,4,6.19e-06,2297303.325,"stream","group"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Achnanthes",0.026145028,444,1.78e-07,19935316.8115667,"regional","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Amphora",0.026145028,444,7.9e-08,931488.2742,"regional","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Cocconeis",0.026145028,444,1.98e-06,15151717.1763333,"stream","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","CPOM",0.026145028,444,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Cymbella",0.026145028,444,4.64e-07,518350.4852,"regional","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Diatoma",0.026145028,444,1.56e-06,13475405.37,"stream","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Epithemia",0.026145028,444,1.9365e-06,1751025.856,"stream","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Filamentous algae",0.026145028,444,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","FPOM",0.026145028,444,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Fragilaria",0.026145028,444,1.00833333333333e-07,80469905.6366667,"stream","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Gomphonema",0.026145028,444,5.59e-08,3508952.208,"stream","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Meridion",0.026145028,444,5.87e-07,6996877.928,"stream","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Navicula",0.026145028,444,8.89325e-07,5020114.4662375,"stream","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Nitzschia",0.026145028,444,5.712e-08,13115670.299,"regional","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Pinnularia",0.026145028,444,3.52e-07,3600038.912,"regional","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Rhoicosphenia",0.026145028,444,4.8e-08,1232675.371,"stream","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Rhopalodia",0.026145028,444,2.49e-06,1555051.456,"regional","species"
"Hengill","August 2008",16,14.5,"Micropsectra atrofasciata","Synedra",0.026145028,444,6.19e-06,2297303.325,"stream","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Achnanthes",0.021946791,1508,1.78e-07,19935316.8115667,"regional","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Amphora",0.021946791,1508,7.9e-08,931488.2742,"literature","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Cocconeis",0.021946791,1508,1.98e-06,15151717.1763333,"regional","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","CPOM",0.021946791,1508,NA,NA,"literature","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Cymbella",0.021946791,1508,4.64e-07,518350.4852,"regional","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Diatoma",0.021946791,1508,1.56e-06,13475405.37,"regional","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Diploneis",0.021946791,1508,1.15e-05,315150.5887,"regional","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Epithemia",0.021946791,1508,1.9365e-06,1751025.856,"stream","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Filamentous algae",0.021946791,1508,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","FPOM",0.021946791,1508,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Fragilaria",0.021946791,1508,1.00833333333333e-07,80469905.6366667,"stream","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Gomphonema",0.021946791,1508,5.59e-08,3508952.208,"regional","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Meridion",0.021946791,1508,5.87e-07,6996877.928,"stream","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Navicula",0.021946791,1508,8.89325e-07,5020114.4662375,"regional","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Nitzschia",0.021946791,1508,5.712e-08,13115670.299,"regional","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Opephora",0.021946791,1508,4.57e-07,1036700.97,"literature","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Pinnularia",0.021946791,1508,3.52e-07,3600038.912,"regional","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Rhoicosphenia",0.021946791,1508,4.8e-08,1232675.371,"regional","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Rhopalodia",0.021946791,1508,2.49e-06,1555051.456,"regional","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Surirella",0.021946791,1508,7.3e-07,518350.4852,"regional","species"
"Hengill","August 2008",16,14.5,"Oligochaeta indet.","Synedra",0.021946791,1508,6.19e-06,2297303.325,"stream","species"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Achnanthes",0.02918467,180,1.78e-07,19935316.8115667,"stream","group"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Amphora",0.02918467,180,7.9e-08,931488.2742,"regional","species"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Cocconeis",0.02918467,180,1.98e-06,15151717.1763333,"stream","group"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","CPOM",0.02918467,180,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Cymbella",0.02918467,180,4.64e-07,518350.4852,"stream","group"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Diatoma",0.02918467,180,1.56e-06,13475405.37,"stream","group"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Epithemia",0.02918467,180,1.9365e-06,1751025.856,"stream","species"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Filamentous algae",0.02918467,180,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","FPOM",0.02918467,180,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Fragilaria",0.02918467,180,1.00833333333333e-07,80469905.6366667,"stream","group"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Gomphonema",0.02918467,180,5.59e-08,3508952.208,"stream","group"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Meridion",0.02918467,180,5.87e-07,6996877.928,"stream","group"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Navicula",0.02918467,180,8.89325e-07,5020114.4662375,"stream","species"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Nitzschia",0.02918467,180,5.712e-08,13115670.299,"regional","species"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Rhoicosphenia",0.02918467,180,4.8e-08,1232675.371,"stream","group"
