Foodweb,FoodwebKey,Ecosystem,MetricName,MetricLabel,Value,RetainedRunsAfterTukey,OutlierRunsExcluded,NetworkType
Sutton Stream,sutton stream,Stream,MeanTrophicHeight,Mean trophic height,1.28319951575,49,1,Empirical
Svalbard,svalbard,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,1.69230769231,47,3,Empirical
Test Stream,test stream,Stream,MeanTrophicHeight,Mean trophic height,1.89492238341,46,4,Empirical
Tuesday Lake 1984,tuesday lake 1984,Lake,MeanTrophicHeight,Mean trophic height,1.68356833643,40,10,Empirical
Tuesday Lake 1986,tuesday lake 1986,Lake,MeanTrophicHeight,Mean trophic height,1.55570995306,43,7,Empirical
Twelfth Tee Lake,twelfth tee lake,Lake,MeanTrophicHeight,Mean trophic height,1.54867511521,42,7,Empirical
Twin Lake East,twin lake east,Lake,MeanTrophicHeight,Mean trophic height,1.53846153846,48,1,Empirical
Twin Lake West,twin lake west,Lake,MeanTrophicHeight,Mean trophic height,1.5,47,2,Empirical
WP1,wp1,Marine,MeanTrophicHeight,Mean trophic height,1.88794205365,42,6,Empirical
WP2,wp2,Marine,MeanTrophicHeight,Mean trophic height,2.04109264791,42,5,Empirical
WP3,wp3,Marine,MeanTrophicHeight,Mean trophic height,2.0995847791,46,3,Empirical
WP4,wp4,Marine,MeanTrophicHeight,Mean trophic height,2.24752288208,37,2,Empirical
Weddell Sea,weddell sea,Marine,MeanTrophicHeight,Mean trophic height,2.64669443439,44,5,Empirical
Wensum Stream,wensum stream,Stream,MeanTrophicHeight,Mean trophic height,1.83236253016,49,1,Empirical
Whipple Lake,whipple lake,Lake,MeanTrophicHeight,Mean trophic height,1.92736950549,44,6,Empirical
Wolf Lake,wolf lake,Lake,MeanTrophicHeight,Mean trophic height,1.28703703704,46,4,Empirical
Yamal,yamal,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,2.07954545455,45,4,Empirical
Ythan Estuary,ythan estuary,Marine,MeanTrophicHeight,Mean trophic height,2.69797963116,31,9,Empirical
Zackenberg,zackenberg,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,1.88235294118,44,4,Empirical
AEW01,aew01,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,15.4358974359,50,0,Empirical
AEW02,aew02,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,21.6578947368,48,2,Empirical
AEW03,aew03,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,15.218487395,50,0,Empirical
AEW04,aew04,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,15.6347826087,48,2,Empirical
AEW05,aew05,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,15.0737704918,47,3,Empirical
AEW06,aew06,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,14.6068376068,47,3,Empirical
AEW07,aew07,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,15.867768595,49,1,Empirical
AEW08,aew08,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,17.1287878788,49,1,Empirical
AEW09,aew09,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,17.7709923664,50,0,Empirical
AEW11,aew11,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,15.5338983051,50,0,Empirical
AEW17,aew17,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,20.4202898551,50,0,Empirical
AEW18,aew18,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,14.1891891892,47,3,Empirical
AEW25,aew25,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,14.9917355372,50,0,Empirical
AEW27,aew27,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,11.0756302521,50,0,Empirical
AEW30,aew30,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,13.1603773585,50,0,Empirical
AEW49,aew49,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,18.6447368421,48,2,Empirical
AP1,ap1,Marine,MeanVulnerability,Mean vulnerability,3.0,50,0,Empirical
AP2,ap2,Marine,MeanVulnerability,Mean vulnerability,3.36363636364,49,1,Empirical
AP3,ap3,Marine,MeanVulnerability,Mean vulnerability,3.0625,48,2,Empirical
AP4,ap4,Marine,MeanVulnerability,Mean vulnerability,2.1,50,0,Empirical
Afon Hafren 2005,afon hafren 2005,Stream,MeanVulnerability,Mean vulnerability,4.90476190476,50,0,Empirical
Alert,alert,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,3.0,50,0,Empirical
Alford lake,alford lake,Lake,MeanVulnerability,Mean vulnerability,3.94545454545,50,0,Empirical
Allt a Mharcaidh,allt a mharcaidh,Stream,MeanVulnerability,Mean vulnerability,7.55882352941,48,2,Empirical
BP1,bp1,Marine,MeanVulnerability,Mean vulnerability,4.94444444444,50,0,Empirical
BP2,bp2,Marine,MeanVulnerability,Mean vulnerability,3.3,49,1,Empirical
BP3,bp3,Marine,MeanVulnerability,Mean vulnerability,4.6,48,2,Empirical
Balsam lake,balsam lake,Lake,MeanVulnerability,Mean vulnerability,5.60869565217,49,1,Empirical
Beaver lake,beaver lake,Lake,MeanVulnerability,Mean vulnerability,4.67857142857,49,1,Empirical
Big hope lake,big hope lake,Lake,MeanVulnerability,Mean vulnerability,5.27868852459,49,1,Empirical
Blackrock Stream,blackrock stream,Stream,MeanVulnerability,Mean vulnerability,5.28169014085,49,1,Empirical
Brandy lake,brandy lake,Lake,MeanVulnerability,Mean vulnerability,4.76,50,0,Empirical
Bridge brook lake,bridge brook lake,Lake,MeanVulnerability,Mean vulnerability,7.40540540541,49,1,Empirical
Broad Stream,broad stream,Stream,MeanVulnerability,Mean vulnerability,7.83333333333,49,1,Empirical
Broadstone Stream,broadstone stream,Stream,MeanVulnerability,Mean vulnerability,4.5,50,0,Empirical
Brook trout lake,brook trout lake,Lake,MeanVulnerability,Mean vulnerability,1.35714285714,48,2,Empirical
Buck pond,buck pond,Lake,MeanVulnerability,Mean vulnerability,4.19444444444,47,3,Empirical
Bure Stream,bure stream,Stream,MeanVulnerability,Mean vulnerability,21.4111111111,50,0,Empirical
Burntbridge lake,burntbridge lake,Lake,MeanVulnerability,Mean vulnerability,3.46153846154,43,7,Empirical
Bylot,bylot,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,3.2,49,1,Empirical
CGP1,cgp1,Marine,MeanVulnerability,Mean vulnerability,4.0,47,3,Empirical
CGP2,cgp2,Marine,MeanVulnerability,Mean vulnerability,2.5,49,1,Empirical
CGP3,cgp3,Marine,MeanVulnerability,Mean vulnerability,3.53571428571,50,0,Empirical
CR1P1,cr1p1,Marine,MeanVulnerability,Mean vulnerability,9.01785714286,49,1,Empirical
CR1P2,cr1p2,Marine,MeanVulnerability,Mean vulnerability,8.75925925926,50,0,Empirical
CR1P3,cr1p3,Marine,MeanVulnerability,Mean vulnerability,7.85714285714,50,0,Empirical
CR1P4,cr1p4,Marine,MeanVulnerability,Mean vulnerability,6.94285714286,50,0,Empirical
CR2P1,cr2p1,Marine,MeanVulnerability,Mean vulnerability,8.37209302326,47,3,Empirical
CR2P2,cr2p2,Marine,MeanVulnerability,Mean vulnerability,7.58333333333,50,0,Empirical
CR2P3,cr2p3,Marine,MeanVulnerability,Mean vulnerability,7.22580645161,49,1,Empirical
CR2P4,cr2p4,Marine,MeanVulnerability,Mean vulnerability,4.96428571429,50,0,Empirical
Canton Creek,canton creek,Stream,MeanVulnerability,Mean vulnerability,9.18181818182,49,1,Empirical
Caribbean Reef,caribbean reef,Marine,MeanVulnerability,Mean vulnerability,13.4146341463,50,0,Empirical
Carpinteria,carpinteria,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,22.8838709677,48,2,Empirical
Cascade lake,cascade lake,Lake,MeanVulnerability,Mean vulnerability,3.38235294118,50,0,Empirical
Chesapeake Bay,chesapeake bay,Marine,MeanVulnerability,Mean vulnerability,33.0780590717,50,0,Empirical
Chilean Intertidal Curaumilla,chilean intertidal curaumilla,Marine,MeanVulnerability,Mean vulnerability,13.9375,50,0,Empirical
Chilean Intertidal El Quisco,chilean intertidal el quisco,Marine,MeanVulnerability,Mean vulnerability,14.4623655914,50,0,Empirical
Chilean Intertidal Las Cruces,chilean intertidal las cruces,Marine,MeanVulnerability,Mean vulnerability,13.9690721649,49,1,Empirical
Chilean Intertidal Los Molles,chilean intertidal los molles,Marine,MeanVulnerability,Mean vulnerability,13.9175257732,48,2,Empirical
Chub lake,chub lake,Lake,MeanVulnerability,Mean vulnerability,2.28571428571,48,2,Empirical
Chub pond,chub pond,Lake,MeanVulnerability,Mean vulnerability,9.15555555556,50,0,Empirical
Connera lake,connera lake,Lake,MeanVulnerability,Mean vulnerability,6.33846153846,50,0,Empirical
Constable lake,constable lake,Lake,MeanVulnerability,Mean vulnerability,1.96666666667,46,4,Empirical
Dargall Lane,dargall lane,Stream,MeanVulnerability,Mean vulnerability,3.66666666667,49,1,Empirical
Deep lake,deep lake,Lake,MeanVulnerability,Mean vulnerability,1.5,49,1,Empirical
Dempsters Stream,dempsters stream,Stream,MeanVulnerability,Mean vulnerability,10.2659574468,50,0,Empirical
Duddon Pike Beck,duddon pike beck,Stream,MeanVulnerability,Mean vulnerability,6.77777777778,45,5,Empirical
Dutch Microfauna food web PlotA,dutch microfauna food web plota,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,11.1052631579,50,0,Empirical
Dutch Microfauna food web PlotB,dutch microfauna food web plotb,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,8.15277777778,50,0,Empirical
Dutch Microfauna food web PlotC,dutch microfauna food web plotc,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,11.7012987013,48,2,Empirical
Emerald lake,emerald lake,Lake,MeanVulnerability,Mean vulnerability,2.57142857143,49,1,Empirical
F1P1,f1p1,Marine,MeanVulnerability,Mean vulnerability,6.43243243243,48,2,Empirical
F1P2,f1p2,Marine,MeanVulnerability,Mean vulnerability,9.73076923077,49,1,Empirical
F1P3,f1p3,Marine,MeanVulnerability,Mean vulnerability,6.45454545455,48,2,Empirical
F1P4,f1p4,Marine,MeanVulnerability,Mean vulnerability,8.31428571429,49,1,Empirical
F2P1,f2p1,Marine,MeanVulnerability,Mean vulnerability,7.12,50,0,Empirical
F2P2,f2p2,Marine,MeanVulnerability,Mean vulnerability,5.11764705882,50,0,Empirical
F2P3,f2p3,Marine,MeanVulnerability,Mean vulnerability,7.19444444444,49,1,Empirical
F2P4,f2p4,Marine,MeanVulnerability,Mean vulnerability,5.83720930233,48,2,Empirical
FP1,fp1,Marine,MeanVulnerability,Mean vulnerability,3.5625,50,0,Empirical
FXAP1,fxap1,Marine,MeanVulnerability,Mean vulnerability,9.53846153846,50,0,Empirical
FXAP2,fxap2,Marine,MeanVulnerability,Mean vulnerability,9.38888888889,48,2,Empirical
FXAP3,fxap3,Marine,MeanVulnerability,Mean vulnerability,8.92857142857,49,1,Empirical
FXAP4,fxap4,Marine,MeanVulnerability,Mean vulnerability,6.94736842105,45,5,Empirical
FXBP1,fxbp1,Marine,MeanVulnerability,Mean vulnerability,7.45833333333,50,0,Empirical
FXBP2,fxbp2,Marine,MeanVulnerability,Mean vulnerability,10.2258064516,50,0,Empirical
FXBP3,fxbp3,Marine,MeanVulnerability,Mean vulnerability,9.65789473684,50,0,Empirical
FXBP4,fxbp4,Marine,MeanVulnerability,Mean vulnerability,10.8947368421,50,0,Empirical
Falls lake,falls lake,Lake,MeanVulnerability,Mean vulnerability,3.92105263158,50,0,Empirical
Fawn lake,fawn lake,Lake,MeanVulnerability,Mean vulnerability,3.83870967742,48,2,Empirical
Federation lake,federation lake,Lake,MeanVulnerability,Mean vulnerability,2.61904761905,50,0,Empirical
FloridaIslandE1,floridaislande1,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,17.1449275362,48,2,Empirical
FloridaIslandE2,floridaislande2,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,5.28571428571,50,0,Empirical
FloridaIslandE3,floridaislande3,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,17.5865384615,47,3,Empirical
FloridaIslandE7,floridaislande7,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,6.08163265306,50,0,Empirical
FloridaIslandE9,floridaislande9,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,7.03921568627,50,0,Empirical
GJAP1,gjap1,Marine,MeanVulnerability,Mean vulnerability,8.4,49,1,Empirical
GJAP2,gjap2,Marine,MeanVulnerability,Mean vulnerability,6.04347826087,50,0,Empirical
GJAP3,gjap3,Marine,MeanVulnerability,Mean vulnerability,5.25,46,4,Empirical
GJAP4,gjap4,Marine,MeanVulnerability,Mean vulnerability,4.21052631579,49,1,Empirical
GJBP1,gjbp1,Marine,MeanVulnerability,Mean vulnerability,10.4857142857,50,0,Empirical
GJBP2,gjbp2,Marine,MeanVulnerability,Mean vulnerability,8.1724137931,50,0,Empirical
GJBP3,gjbp3,Marine,MeanVulnerability,Mean vulnerability,7.34782608696,50,0,Empirical
GJBP4,gjbp4,Marine,MeanVulnerability,Mean vulnerability,5.5,47,3,Empirical
Gearagh,gearagh,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,8.02127659574,50,0,Empirical
German Creek,german creek,Stream,MeanVulnerability,Mean vulnerability,4.88888888889,50,0,Empirical
Goose lake,goose lake,Lake,MeanVulnerability,Mean vulnerability,2.56756756757,49,1,Empirical
"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1","grand caricaie marsh dominated by cladietum marisci, mown clmown1",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,13.1242236025,50,0,Empirical
"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2","grand caricaie marsh dominated by cladietum marisci, mown clmown2",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,9.71428571429,48,2,Empirical
"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1","grand caricaie marsh dominated by cladietum marisci, not mown clcontrol1",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,11.2246376812,47,3,Empirical
"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2","grand caricaie marsh dominated by cladietum marisci, not mown clcontrol2",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,8.0,46,4,Empirical
"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ","grand caricaie marsh dominated by schoenus nigricans, mown scmown1",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,10.6384615385,48,2,Empirical
"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown2 ","grand caricaie marsh dominated by schoenus nigricans, mown scmown2",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,10.1129032258,49,1,Empirical
"Grand Caricaie  marsh dominated by Schoenus nigricans, not mown  ScControl1 ","grand caricaie marsh dominated by schoenus nigricans, not mown sccontrol1",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,9.72519083969,49,1,Empirical
"Grand Caricaie  marsh dominated by Schoenus nigricans, not mown  ScControl2 ","grand caricaie marsh dominated by schoenus nigricans, not mown sccontrol2",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,9.72357723577,50,0,Empirical
Grass lake,grass lake,Lake,MeanVulnerability,Mean vulnerability,3.85714285714,50,0,Empirical
Gull lake,gull lake,Lake,MeanVulnerability,Mean vulnerability,5.09756097561,50,0,Empirical
Gull lake north,gull lake north,Lake,MeanVulnerability,Mean vulnerability,1.64285714286,50,0,Empirical
HEW01,hew01,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,13.2844827586,50,0,Empirical
HEW02,hew02,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,14.7542372881,49,1,Empirical
HEW03,hew03,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,14.8181818182,48,2,Empirical
HEW04,hew04,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,10.8333333333,48,2,Empirical
HEW05,hew05,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,18.4610778443,49,1,Empirical
HEW06,hew06,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,16.45,47,3,Empirical
HEW10,hew10,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,10.1294117647,50,0,Empirical
HEW11,hew11,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,15.3821138211,49,1,Empirical
HEW12,hew12,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,17.5106382979,50,0,Empirical
HEW13,hew13,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,16.5234375,49,1,Empirical
HEW16,hew16,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,17.3984375,50,0,Empirical
HEW17,hew17,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,15.2962962963,50,0,Empirical
HEW21,hew21,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,14.1884057971,50,0,Empirical
HEW22,hew22,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,15.6119402985,49,1,Empirical
HEW36,hew36,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,20.6,50,0,Empirical
HEW47,hew47,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,20.9861111111,48,2,Empirical
Hardknott Gill,hardknott gill,Stream,MeanVulnerability,Mean vulnerability,10.4166666667,50,0,Empirical
Healy Creek,healy creek,Stream,MeanVulnerability,Mean vulnerability,8.34210526316,50,0,Empirical
Helldiver pond,helldiver pond,Lake,MeanVulnerability,Mean vulnerability,4.63888888889,49,1,Empirical
Herschel,herschel,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,3.92857142857,50,0,Empirical
High pond,high pond,Lake,MeanVulnerability,Mean vulnerability,3.60869565217,48,2,Empirical
Hoel lake,hoel lake,Lake,MeanVulnerability,Mean vulnerability,7.83333333333,50,0,Empirical
Horseshoe Lake,horseshoe lake,Lake,MeanVulnerability,Mean vulnerability,5.08163265306,50,0,Empirical
Iceland stream IS7 April 2009,iceland stream is7 april 2009,Stream,MeanVulnerability,Mean vulnerability,6.5,50,0,Empirical
Iceland stream IS7 August 2008,iceland stream is7 august 2008,Stream,MeanVulnerability,Mean vulnerability,11.7169811321,49,1,Empirical
Iceland stream IS8  April 2009,iceland stream is8 april 2009,Stream,MeanVulnerability,Mean vulnerability,6.0,48,2,Empirical
Iceland stream IS8 August 2008,iceland stream is8 august 2008,Stream,MeanVulnerability,Mean vulnerability,6.31707317073,49,1,Empirical
Indian Lake,indian lake,Lake,MeanVulnerability,Mean vulnerability,3.125,50,0,Empirical
Kongsfjorden,kongsfjorden,Marine,MeanVulnerability,Mean vulnerability,6.372,48,2,Empirical
Kye Burn,kye burn,Stream,MeanVulnerability,Mean vulnerability,7.67073170732,50,0,Empirical
L1P1,l1p1,Marine,MeanVulnerability,Mean vulnerability,8.90196078431,48,2,Empirical
L1P2,l1p2,Marine,MeanVulnerability,Mean vulnerability,7.25641025641,48,2,Empirical
L1P3,l1p3,Marine,MeanVulnerability,Mean vulnerability,9.21951219512,49,1,Empirical
L1P4,l1p4,Marine,MeanVulnerability,Mean vulnerability,8.13157894737,49,1,Empirical
L2P1,l2p1,Marine,MeanVulnerability,Mean vulnerability,7.92307692308,50,0,Empirical
L2P2,l2p2,Marine,MeanVulnerability,Mean vulnerability,10.3023255814,47,3,Empirical
L2P3,l2p3,Marine,MeanVulnerability,Mean vulnerability,4.68181818182,50,0,Empirical
L2P4,l2p4,Marine,MeanVulnerability,Mean vulnerability,7.41176470588,50,0,Empirical
L3P1,l3p1,Marine,MeanVulnerability,Mean vulnerability,8.03846153846,47,3,Empirical
L3P2,l3p2,Marine,MeanVulnerability,Mean vulnerability,4.7619047619,50,0,Empirical
L3P3,l3p3,Marine,MeanVulnerability,Mean vulnerability,10.0444444444,48,2,Empirical
L3P4,l3p4,Marine,MeanVulnerability,Mean vulnerability,7.34285714286,49,1,Empirical
L4P1,l4p1,Marine,MeanVulnerability,Mean vulnerability,9.54,50,0,Empirical
L4P2,l4p2,Marine,MeanVulnerability,Mean vulnerability,9.78260869565,50,0,Empirical
L4P3,l4p3,Marine,MeanVulnerability,Mean vulnerability,7.15625,50,0,Empirical
L4P4,l4p4,Marine,MeanVulnerability,Mean vulnerability,7.83333333333,47,3,Empirical
Lake Malawi,lake malawi,Lake,MeanVulnerability,Mean vulnerability,6.57142857143,50,0,Empirical
Little Kye Burn,little kye burn,Stream,MeanVulnerability,Mean vulnerability,5.796875,50,0,Empirical
Little Rainbow Lake,little rainbow lake,Lake,MeanVulnerability,Mean vulnerability,5.02040816327,48,2,Empirical
Loddon Stream,loddon stream,Stream,MeanVulnerability,Mean vulnerability,25.6767676768,49,1,Empirical
Long Lake,long lake,Lake,MeanVulnerability,Mean vulnerability,6.55555555556,50,0,Empirical
Loon Lake,loon lake,Lake,MeanVulnerability,Mean vulnerability,3.38235294118,48,2,Empirical
Lost Lake,lost lake,Lake,MeanVulnerability,Mean vulnerability,5.0,50,0,Empirical
Lost Lake East,lost lake east,Lake,MeanVulnerability,Mean vulnerability,3.375,47,3,Empirical
Lough Hyne,lough hyne,Marine,MeanVulnerability,Mean vulnerability,15.1321321321,48,2,Empirical
